ID,probability
TEST_26435,0.001131023745983839
TEST_26436,0.18544133007526398
TEST_26437,0.1081102043390274
TEST_26438,0.1238415390253067
TEST_26439,0.0015158577589318156
TEST_26440,0.33207613229751587
TEST_26441,0.40655815601348877
TEST_26442,0.30471503734588623
TEST_26443,0.3154689073562622
TEST_26444,0.0017641622107475996
TEST_26445,0.4403828978538513
TEST_26446,0.4315203130245209
TEST_26447,0.5368313789367676
TEST_26448,0.31750839948654175
TEST_26449,0.5155268907546997
TEST_26450,0.49943652749061584
TEST_26451,0.28754711151123047
TEST_26452,0.3930729031562805
TEST_26453,0.3313813805580139
TEST_26454,0.41258805990219116
TEST_26455,0.3500508964061737
TEST_26456,0.4287181794643402
TEST_26457,0.6451452374458313
TEST_26458,0.34859636425971985
TEST_26459,0.32226085662841797
TEST_26460,0.46405094861984253
TEST_26461,0.30324482917785645
TEST_26462,0.21406768262386322
TEST_26463,0.0012003435986116529
TEST_26464,0.31702667474746704
TEST_26465,0.48203206062316895
TEST_26466,0.3976055681705475
TEST_26467,0.0014780920464545488
TEST_26468,0.22679024934768677
TEST_26469,0.10489777475595474
TEST_26470,0.0010629610624164343
TEST_26471,0.3446013033390045
TEST_26472,0.4397990107536316
TEST_26473,0.0010728578781709075
TEST_26474,0.47756513953208923
TEST_26475,0.23607255518436432
TEST_26476,0.017538508400321007
TEST_26477,0.5485206246376038
TEST_26478,0.30109938979148865
TEST_26479,0.0017611098010092974
TEST_26480,0.20025604963302612
TEST_26481,0.0013508850242942572
TEST_26482,0.30294233560562134
TEST_26483,0.304022878408432
TEST_26484,0.16405388712882996
TEST_26485,0.2532106041908264
TEST_26486,0.143684521317482
TEST_26487,0.5231868028640747
TEST_26488,0.0012312533799558878
TEST_26489,0.4031338095664978
TEST_26490,0.053224459290504456
TEST_26491,0.35491856932640076
TEST_26492,0.2933509349822998
TEST_26493,0.26147186756134033
TEST_26494,0.2583951950073242
TEST_26495,0.18851631879806519
TEST_26496,0.17181938886642456
TEST_26497,0.4061330556869507
TEST_26498,0.28728392720222473
TEST_26499,0.40754446387290955
TEST_26500,0.30797332525253296
TEST_26501,0.35106372833251953
TEST_26502,0.4359469413757324
TEST_26503,0.4346989393234253
TEST_26504,0.001109204487875104
TEST_26505,0.18782566487789154
TEST_26506,0.13985979557037354
TEST_26507,0.5475732088088989
TEST_26508,0.286718487739563
TEST_26509,0.37645223736763
TEST_26510,0.45655274391174316
TEST_26511,0.4944288730621338
TEST_26512,0.2656264901161194
TEST_26513,0.2851865887641907
TEST_26514,0.09612728655338287
TEST_26515,0.14226499199867249
TEST_26516,0.0009498538565821946
TEST_26517,0.05781113728880882
TEST_26518,0.0013355124974623322
TEST_26519,0.17144833505153656
TEST_26520,0.13861650228500366
TEST_26521,0.4245295524597168
TEST_26522,0.3689265251159668
TEST_26523,0.17067529261112213
TEST_26524,0.4925220012664795
TEST_26525,0.45761093497276306
TEST_26526,0.2844555974006653
TEST_26527,0.4754863679409027
TEST_26528,0.45894479751586914
TEST_26529,0.32902970910072327
TEST_26530,0.14474087953567505
TEST_26531,0.3764789402484894
TEST_26532,0.443142831325531
TEST_26533,0.21887949109077454
TEST_26534,0.5332308411598206
TEST_26535,0.1855221539735794
TEST_26536,0.0864114910364151
TEST_26537,0.35825294256210327
TEST_26538,0.24520434439182281
TEST_26539,0.0012283001560717821
TEST_26540,0.4349265694618225
TEST_26541,0.45122602581977844
TEST_26542,0.3793441653251648
TEST_26543,0.0937080979347229
TEST_26544,0.4549269676208496
TEST_26545,0.001953268190845847
TEST_26546,0.455382764339447
TEST_26547,0.10216788202524185
TEST_26548,0.617549479007721
TEST_26549,0.001074037398211658
TEST_26550,0.3506340980529785
TEST_26551,0.25327950716018677
TEST_26552,0.40102705359458923
TEST_26553,0.0013995644403621554
TEST_26554,0.406544029712677
TEST_26555,0.3214936852455139
TEST_26556,0.43650442361831665
TEST_26557,0.0018377492669969797
TEST_26558,0.0014135048259049654
TEST_26559,0.36000311374664307
TEST_26560,0.45825520157814026
TEST_26561,0.4097037613391876
TEST_26562,0.42254605889320374
TEST_26563,0.446933388710022
TEST_26564,0.3451840877532959
TEST_26565,0.4229561686515808
TEST_26566,0.2877087891101837
TEST_26567,0.47940006852149963
TEST_26568,0.23148837685585022
TEST_26569,0.3672689199447632
TEST_26570,0.0013625690480694175
TEST_26571,0.07108722627162933
TEST_26572,0.001289977808482945
TEST_26573,0.19264210760593414
TEST_26574,0.15133428573608398
TEST_26575,0.5235952734947205
TEST_26576,0.0012288172729313374
TEST_26577,0.29907408356666565
TEST_26578,0.17623752355575562
TEST_26579,0.4069346785545349
TEST_26580,0.35805898904800415
TEST_26581,0.05591455101966858
TEST_26582,0.32269856333732605
TEST_26583,0.38890570402145386
TEST_26584,0.19436904788017273
TEST_26585,0.18651516735553741
TEST_26586,0.34614455699920654
TEST_26587,0.2800200283527374
TEST_26588,0.2982653081417084
TEST_26589,0.17741766571998596
TEST_26590,0.3339047431945801
TEST_26591,0.24948588013648987
TEST_26592,0.1583789438009262
TEST_26593,0.30778175592422485
TEST_26594,0.3357405662536621
TEST_26595,0.2524169087409973
TEST_26596,0.4452776312828064
TEST_26597,0.5430687665939331
TEST_26598,0.4320278465747833
TEST_26599,0.26776254177093506
TEST_26600,0.4119873046875
TEST_26601,0.0013326394837349653
TEST_26602,0.30035027861595154
TEST_26603,0.0011536236852407455
TEST_26604,0.5591371059417725
TEST_26605,0.22541987895965576
TEST_26606,0.33015090227127075
TEST_26607,0.3533673584461212
TEST_26608,0.21368268132209778
TEST_26609,0.09220900386571884
TEST_26610,0.26217466592788696
TEST_26611,0.3988978862762451
TEST_26612,0.3130650520324707
TEST_26613,0.365579217672348
TEST_26614,0.5684019923210144
TEST_26615,0.26501888036727905
TEST_26616,0.19396546483039856
TEST_26617,0.49158135056495667
TEST_26618,0.41203072667121887
TEST_26619,0.370413601398468
TEST_26620,0.23816126585006714
TEST_26621,0.3787352442741394
TEST_26622,0.0014963890425860882
TEST_26623,0.19883836805820465
TEST_26624,0.28840556740760803
TEST_26625,0.15714715421199799
TEST_26626,0.16385625302791595
TEST_26627,0.0012528490042313933
TEST_26628,0.3243844509124756
TEST_26629,0.26501452922821045
TEST_26630,0.0009942717151716352
TEST_26631,0.20397746562957764
TEST_26632,0.24005374312400818
TEST_26633,0.0012970130192115903
TEST_26634,0.43355563282966614
TEST_26635,0.39216718077659607
TEST_26636,0.0010780023876577616
TEST_26637,0.0011970819905400276
TEST_26638,0.5993137359619141
TEST_26639,0.2878778874874115
TEST_26640,0.14751110970973969
TEST_26641,0.0010789379011839628
TEST_26642,0.046628840267658234
TEST_26643,0.25395432114601135
TEST_26644,0.21652773022651672
TEST_26645,0.42685335874557495
TEST_26646,0.0012104115448892117
TEST_26647,0.2557198405265808
TEST_26648,0.39283689856529236
TEST_26649,0.3630900979042053
TEST_26650,0.34580135345458984
TEST_26651,0.1511283665895462
TEST_26652,0.35331907868385315
TEST_26653,0.4766926169395447
TEST_26654,0.5578231811523438
TEST_26655,0.15521737933158875
TEST_26656,0.20467565953731537
TEST_26657,0.3191600441932678
TEST_26658,0.497622549533844
TEST_26659,0.39729180932044983
TEST_26660,0.2922465205192566
TEST_26661,0.5762876272201538
TEST_26662,0.5702666640281677
TEST_26663,0.5489988327026367
TEST_26664,0.38225045800209045
TEST_26665,0.001434077275916934
TEST_26666,0.3750871419906616
TEST_26667,0.4081794321537018
TEST_26668,0.0010326707269996405
TEST_26669,0.3051113486289978
TEST_26670,0.3352073132991791
TEST_26671,0.5620185136795044
TEST_26672,0.4100077152252197
TEST_26673,0.30145764350891113
TEST_26674,0.0012554096756502986
TEST_26675,0.3460858166217804
TEST_26676,0.3248094320297241
TEST_26677,0.39867687225341797
TEST_26678,0.4913003742694855
TEST_26679,0.2771732211112976
TEST_26680,0.287270188331604
TEST_26681,0.0010743554448708892
TEST_26682,0.29879552125930786
TEST_26683,0.3251506984233856
TEST_26684,0.03293303772807121
TEST_26685,0.0014690770767629147
TEST_26686,0.4016147255897522
TEST_26687,0.4863235354423523
TEST_26688,0.22150588035583496
TEST_26689,0.4183366894721985
TEST_26690,0.0010711547220125794
TEST_26691,0.20739012956619263
TEST_26692,0.043624356389045715
TEST_26693,0.05442415922880173
TEST_26694,0.30682796239852905
TEST_26695,0.3311494290828705
TEST_26696,0.34761732816696167
TEST_26697,0.257040411233902
TEST_26698,0.0017409096471965313
TEST_26699,0.42766082286834717
TEST_26700,0.5852486491203308
TEST_26701,0.03701702505350113
TEST_26702,0.2031126618385315
TEST_26703,0.51994389295578
TEST_26704,0.001594338333234191
TEST_26705,0.3193242847919464
TEST_26706,0.3852893114089966
TEST_26707,0.2056443691253662
TEST_26708,0.09431428462266922
TEST_26709,0.2998810410499573
TEST_26710,0.3355903625488281
TEST_26711,0.0012418392580002546
TEST_26712,0.3568200170993805
TEST_26713,0.12432750314474106
TEST_26714,0.21549886465072632
TEST_26715,0.38853031396865845
TEST_26716,0.001296273898333311
TEST_26717,0.27290016412734985
TEST_26718,0.3184381127357483
TEST_26719,0.29074200987815857
TEST_26720,0.44609367847442627
TEST_26721,0.1983427256345749
TEST_26722,0.23150001466274261
TEST_26723,0.3331153988838196
TEST_26724,0.06562764942646027
TEST_26725,0.2778521180152893
TEST_26726,0.6303013563156128
TEST_26727,0.0396227091550827
TEST_26728,0.4312744140625
TEST_26729,0.0016255261143669486
TEST_26730,0.12956611812114716
TEST_26731,0.4345875382423401
TEST_26732,0.5034329295158386
TEST_26733,0.0012230223510414362
TEST_26734,0.25251394510269165
TEST_26735,0.43438777327537537
TEST_26736,0.0930241122841835
TEST_26737,0.2754001021385193
TEST_26738,0.2529013752937317
TEST_26739,0.19587689638137817
TEST_26740,0.12172494828701019
TEST_26741,0.0014175721444189548
TEST_26742,0.3241501748561859
TEST_26743,0.45376455783843994
TEST_26744,0.16594818234443665
TEST_26745,0.367116242647171
TEST_26746,0.0013939975760877132
TEST_26747,0.38740551471710205
TEST_26748,0.47358712553977966
TEST_26749,0.4188595712184906
TEST_26750,0.22460898756980896
TEST_26751,0.3618842661380768
TEST_26752,0.4393395483493805
TEST_26753,0.31468796730041504
TEST_26754,0.1665394902229309
TEST_26755,0.11216291785240173
TEST_26756,0.28600913286209106
TEST_26757,0.35094380378723145
TEST_26758,0.13516470789909363
TEST_26759,0.4479290843009949
TEST_26760,0.23227033019065857
TEST_26761,0.35594940185546875
TEST_26762,0.3830375373363495
TEST_26763,0.3794034719467163
TEST_26764,0.24464353919029236
TEST_26765,0.31249022483825684
TEST_26766,0.15598538517951965
TEST_26767,0.21934574842453003
TEST_26768,0.2860778272151947
TEST_26769,0.0017710538813844323
TEST_26770,0.3828217685222626
TEST_26771,0.305374413728714
TEST_26772,0.3762289583683014
TEST_26773,0.001074504922144115
TEST_26774,0.3577331602573395
TEST_26775,0.3873243033885956
TEST_26776,0.2109702080488205
TEST_26777,0.001170265837572515
TEST_26778,0.36035123467445374
TEST_26779,0.28347980976104736
TEST_26780,0.3176685869693756
TEST_26781,0.3638550043106079
TEST_26782,0.2820355296134949
TEST_26783,0.47483980655670166
TEST_26784,0.001257558586075902
TEST_26785,0.0013313088566064835
TEST_26786,0.02503606490790844
TEST_26787,0.4678438603878021
TEST_26788,0.45682650804519653
TEST_26789,0.5247138738632202
TEST_26790,0.13648585975170135
TEST_26791,0.3208272159099579
TEST_26792,0.362285315990448
TEST_26793,0.4812951683998108
TEST_26794,0.5186029672622681
TEST_26795,0.20934003591537476
TEST_26796,0.2555496096611023
TEST_26797,0.2644466757774353
TEST_26798,0.31967484951019287
TEST_26799,0.0013255518861114979
TEST_26800,0.3309045732021332
TEST_26801,0.40194377303123474
TEST_26802,0.22805625200271606
TEST_26803,0.1992996484041214
TEST_26804,0.26604893803596497
TEST_26805,0.07859773933887482
TEST_26806,0.1589011251926422
TEST_26807,0.2471669316291809
TEST_26808,0.2133515179157257
TEST_26809,0.059933386743068695
TEST_26810,0.5242598056793213
TEST_26811,0.1466177999973297
TEST_26812,0.1383761167526245
TEST_26813,0.0010185011196881533
TEST_26814,0.390643835067749
TEST_26815,0.001195433083921671
TEST_26816,0.403349906206131
TEST_26817,0.33135291934013367
TEST_26818,0.17951460182666779
TEST_26819,0.3413916826248169
TEST_26820,0.0013393000699579716
TEST_26821,0.4147269129753113
TEST_26822,0.5009761452674866
TEST_26823,0.30268269777297974
TEST_26824,0.3169034421443939
TEST_26825,0.5710766911506653
TEST_26826,0.28876793384552
TEST_26827,0.07977436482906342
TEST_26828,0.268871545791626
TEST_26829,0.08032752573490143
TEST_26830,0.06855281442403793
TEST_26831,0.0013378080911934376
TEST_26832,0.39181968569755554
TEST_26833,0.3417910933494568
TEST_26834,0.3227351903915405
TEST_26835,0.42363566160202026
TEST_26836,0.0012418213300406933
TEST_26837,0.3237121105194092
TEST_26838,0.0017366199754178524
TEST_26839,0.3886924386024475
TEST_26840,0.31374162435531616
TEST_26841,0.001124422182328999
TEST_26842,0.48498737812042236
TEST_26843,0.13849206268787384
TEST_26844,0.0015886769397184253
TEST_26845,0.12790407240390778
TEST_26846,0.43858760595321655
TEST_26847,0.3158053159713745
TEST_26848,0.10728195309638977
TEST_26849,0.1906413584947586
TEST_26850,0.29523342847824097
TEST_26851,0.030250130221247673
TEST_26852,0.2320992797613144
TEST_26853,0.04171612113714218
TEST_26854,0.2289954423904419
TEST_26855,0.3089353144168854
TEST_26856,0.31844162940979004
TEST_26857,0.23438113927841187
TEST_26858,0.48181039094924927
TEST_26859,0.31750422716140747
TEST_26860,0.5792377591133118
TEST_26861,0.25549569725990295
TEST_26862,0.39804863929748535
TEST_26863,0.44287943840026855
TEST_26864,0.374147891998291
TEST_26865,0.55823814868927
TEST_26866,0.4561259150505066
TEST_26867,0.5512054562568665
TEST_26868,0.002088763751089573
TEST_26869,0.2700485587120056
TEST_26870,0.23895421624183655
TEST_26871,0.3587552309036255
TEST_26872,0.13293391466140747
TEST_26873,0.2186119556427002
TEST_26874,0.2036522775888443
TEST_26875,0.2500547468662262
TEST_26876,0.2955514192581177
TEST_26877,0.42296838760375977
TEST_26878,0.0010357600403949618
TEST_26879,0.3666191101074219
TEST_26880,0.1445939987897873
TEST_26881,0.09420105814933777
TEST_26882,0.05615096539258957
TEST_26883,0.2787837088108063
TEST_26884,0.0013353974791243672
TEST_26885,0.0012068960350006819
TEST_26886,0.24765971302986145
TEST_26887,0.19519662857055664
TEST_26888,0.2919645309448242
TEST_26889,0.27384644746780396
TEST_26890,0.4046162962913513
TEST_26891,0.5119307637214661
TEST_26892,0.0013382242759689689
TEST_26893,0.0015816537197679281
TEST_26894,0.2634935677051544
TEST_26895,0.33574235439300537
TEST_26896,0.0013305775355547667
TEST_26897,0.0011974646477028728
TEST_26898,0.18654495477676392
TEST_26899,0.5101358294487
TEST_26900,0.2964369058609009
TEST_26901,0.35273095965385437
TEST_26902,0.19300417602062225
TEST_26903,0.2540217339992523
TEST_26904,0.36232149600982666
TEST_26905,0.15573662519454956
TEST_26906,0.24198490381240845
TEST_26907,0.5037363767623901
TEST_26908,0.31634047627449036
TEST_26909,0.17990514636039734
TEST_26910,0.2047886848449707
TEST_26911,0.0012085380731150508
TEST_26912,0.0009492640965618193
TEST_26913,0.22378265857696533
TEST_26914,0.0013454168802127242
TEST_26915,0.28672945499420166
TEST_26916,0.09141262620687485
TEST_26917,0.0023732692934572697
TEST_26918,0.3619603216648102
TEST_26919,0.29393914341926575
TEST_26920,0.5520045757293701
TEST_26921,0.39292392134666443
TEST_26922,0.23018158972263336
TEST_26923,0.14742930233478546
TEST_26924,0.47360923886299133
TEST_26925,0.20471225678920746
TEST_26926,0.2744026184082031
TEST_26927,0.5000354051589966
TEST_26928,0.11629438400268555
TEST_26929,0.13265496492385864
TEST_26930,0.10358120501041412
TEST_26931,0.0009952246909961104
TEST_26932,0.19065788388252258
TEST_26933,0.21513447165489197
TEST_26934,0.18752987682819366
TEST_26935,0.12220653146505356
TEST_26936,0.303481787443161
TEST_26937,0.26221147179603577
TEST_26938,0.45788538455963135
TEST_26939,0.3179139494895935
TEST_26940,0.12863366305828094
TEST_26941,0.49830126762390137
TEST_26942,0.4323241114616394
TEST_26943,0.0014791875146329403
TEST_26944,0.0017231728415936232
TEST_26945,0.31558293104171753
TEST_26946,0.0010288864141330123
TEST_26947,0.549405574798584
TEST_26948,0.14612999558448792
TEST_26949,0.4272490441799164
TEST_26950,0.4334500730037689
TEST_26951,0.21171699464321136
TEST_26952,0.26240772008895874
TEST_26953,0.0011471491307020187
TEST_26954,0.4730432629585266
TEST_26955,0.41456544399261475
TEST_26956,0.3771457374095917
TEST_26957,0.21900956332683563
TEST_26958,0.0010352537501603365
TEST_26959,0.23691707849502563
TEST_26960,0.0012528049992397428
TEST_26961,0.17987386882305145
TEST_26962,0.1085609495639801
TEST_26963,0.499442458152771
TEST_26964,0.5215403437614441
TEST_26965,0.18564531207084656
TEST_26966,0.19800642132759094
TEST_26967,0.0013749015051871538
TEST_26968,0.29923081398010254
TEST_26969,0.5338242053985596
TEST_26970,0.2751915156841278
TEST_26971,0.3279130756855011
TEST_26972,0.2010210156440735
TEST_26973,0.2505655884742737
TEST_26974,0.4348926544189453
TEST_26975,0.37065938115119934
TEST_26976,0.32039400935173035
TEST_26977,0.23287281394004822
TEST_26978,0.4972290098667145
TEST_26979,0.5092189311981201
TEST_26980,0.43766605854034424
TEST_26981,0.0015877638943493366
TEST_26982,0.16557848453521729
TEST_26983,0.22453805804252625
TEST_26984,0.2322663962841034
TEST_26985,0.18937763571739197
TEST_26986,0.19234703481197357
TEST_26987,0.4391927719116211
TEST_26988,0.1769212782382965
TEST_26989,0.0149106215685606
TEST_26990,0.24475732445716858
TEST_26991,0.2837464511394501
TEST_26992,0.0015782368136569858
TEST_26993,0.19397279620170593
TEST_26994,0.2534949779510498
TEST_26995,0.5904191732406616
TEST_26996,0.4683850407600403
TEST_26997,0.3020895719528198
TEST_26998,0.1696285605430603
TEST_26999,0.449203759431839
TEST_27000,0.059141162782907486
TEST_27001,0.17173947393894196
TEST_27002,0.43809860944747925
TEST_27003,0.02487519010901451
TEST_27004,0.45470917224884033
TEST_27005,0.21429568529129028
TEST_27006,0.13349702954292297
TEST_27007,0.002008951734751463
TEST_27008,0.3010028898715973
TEST_27009,0.3984997272491455
TEST_27010,0.16020916402339935
TEST_27011,0.1763606071472168
TEST_27012,0.0022242763079702854
TEST_27013,0.28482693433761597
TEST_27014,0.225967139005661
TEST_27015,0.07196827977895737
TEST_27016,0.2170037031173706
TEST_27017,0.32856836915016174
TEST_27018,0.01926993578672409
TEST_27019,0.2576572000980377
TEST_27020,0.23106862604618073
TEST_27021,0.19942690432071686
TEST_27022,0.27796313166618347
TEST_27023,0.17354953289031982
TEST_27024,0.3525899052619934
TEST_27025,0.1095607802271843
TEST_27026,0.19610139727592468
TEST_27027,0.2362339198589325
TEST_27028,0.3388029932975769
TEST_27029,0.44865816831588745
TEST_27030,0.24625153839588165
TEST_27031,0.29628995060920715
TEST_27032,0.3394697308540344
TEST_27033,0.4086856245994568
TEST_27034,0.2519718408584595
TEST_27035,0.3616578280925751
TEST_27036,0.0012043199967592955
TEST_27037,0.3265487551689148
TEST_27038,0.526962161064148
TEST_27039,0.09279786050319672
TEST_27040,0.1862322986125946
TEST_27041,0.001139458967372775
TEST_27042,0.18779367208480835
TEST_27043,0.24403643608093262
TEST_27044,0.1859596073627472
TEST_27045,0.3551560342311859
TEST_27046,0.10468201339244843
TEST_27047,0.053030528128147125
TEST_27048,0.33712226152420044
TEST_27049,0.20489799976348877
TEST_27050,0.46392369270324707
TEST_27051,0.08425965905189514
TEST_27052,0.4082318842411041
TEST_27053,0.23472464084625244
TEST_27054,0.3679385781288147
TEST_27055,0.21140721440315247
TEST_27056,0.18469277024269104
TEST_27057,0.07957163453102112
TEST_27058,0.24102020263671875
TEST_27059,0.0012940752785652876
TEST_27060,0.33147138357162476
TEST_27061,0.20291030406951904
TEST_27062,0.0013728213962167501
TEST_27063,0.0011101554846391082
TEST_27064,0.5296483039855957
TEST_27065,0.37673744559288025
TEST_27066,0.24582543969154358
TEST_27067,0.12774816155433655
TEST_27068,0.2300705760717392
TEST_27069,0.11293664574623108
TEST_27070,0.0761491134762764
TEST_27071,0.2052314430475235
TEST_27072,0.001804289291612804
TEST_27073,0.09492538869380951
TEST_27074,0.3007471561431885
TEST_27075,0.0015365767758339643
TEST_27076,0.20023345947265625
TEST_27077,0.24752399325370789
TEST_27078,0.21551141142845154
TEST_27079,0.19760122895240784
TEST_27080,0.19123810529708862
TEST_27081,0.22128243744373322
TEST_27082,0.001108615892007947
TEST_27083,0.01911109685897827
TEST_27084,0.35349854826927185
TEST_27085,0.06119470298290253
TEST_27086,0.36512309312820435
TEST_27087,0.38541996479034424
TEST_27088,0.168766051530838
TEST_27089,0.481873095035553
TEST_27090,0.3214995563030243
TEST_27091,0.3324657678604126
TEST_27092,0.29515576362609863
TEST_27093,0.48613572120666504
TEST_27094,0.3205745220184326
TEST_27095,0.2932600975036621
TEST_27096,0.41355934739112854
TEST_27097,0.0015157866291701794
TEST_27098,0.16561190783977509
TEST_27099,0.3630675673484802
TEST_27100,0.30966782569885254
TEST_27101,0.17299652099609375
TEST_27102,0.18974658846855164
TEST_27103,0.5027521848678589
TEST_27104,0.4764471650123596
TEST_27105,0.13398194313049316
TEST_27106,0.32814323902130127
TEST_27107,0.4999661445617676
TEST_27108,0.4030984342098236
TEST_27109,0.4029005467891693
TEST_27110,0.4447740614414215
TEST_27111,0.30421435832977295
TEST_27112,0.001887013204395771
TEST_27113,0.36265239119529724
TEST_27114,0.2850121855735779
TEST_27115,0.23190805315971375
TEST_27116,0.42743557691574097
TEST_27117,0.05247001349925995
TEST_27118,0.0016387582290917635
TEST_27119,0.6096083521842957
TEST_27120,0.1667766273021698
TEST_27121,0.41686373949050903
TEST_27122,0.001094035105779767
TEST_27123,0.0038324990309774876
TEST_27124,0.16684676706790924
TEST_27125,0.0013497333275154233
TEST_27126,0.45914357900619507
TEST_27127,0.25587135553359985
TEST_27128,0.3747187852859497
TEST_27129,0.6339282393455505
TEST_27130,0.2984844744205475
TEST_27131,0.006397764664143324
TEST_27132,0.18882252275943756
TEST_27133,0.4510088562965393
TEST_27134,0.08506154268980026
TEST_27135,0.501781702041626
TEST_27136,0.2435527890920639
TEST_27137,0.5552592873573303
TEST_27138,0.3853626549243927
TEST_27139,0.24913698434829712
TEST_27140,0.1994011104106903
TEST_27141,0.35358986258506775
TEST_27142,0.13772401213645935
TEST_27143,0.28584232926368713
TEST_27144,0.15361562371253967
TEST_27145,0.21703365445137024
TEST_27146,0.29589906334877014
TEST_27147,0.001549102133139968
TEST_27148,0.2062637209892273
TEST_27149,0.22063598036766052
TEST_27150,0.19609954953193665
TEST_27151,0.23775172233581543
TEST_27152,0.08670038729906082
TEST_27153,0.14774693548679352
TEST_27154,0.10191963613033295
TEST_27155,0.001202140818350017
TEST_27156,0.4647911787033081
TEST_27157,0.004028479102998972
TEST_27158,0.3129670321941376
TEST_27159,0.3935779631137848
TEST_27160,0.22184811532497406
TEST_27161,0.3745986819267273
TEST_27162,0.44667375087738037
TEST_27163,0.38484886288642883
TEST_27164,0.22609663009643555
TEST_27165,0.4369209408760071
TEST_27166,0.21727800369262695
TEST_27167,0.0011173957027494907
TEST_27168,0.4565916955471039
TEST_27169,0.2612466812133789
TEST_27170,0.45923686027526855
TEST_27171,0.06811075657606125
TEST_27172,0.001789419213309884
TEST_27173,0.4013867974281311
TEST_27174,0.2956658601760864
TEST_27175,0.5300310850143433
TEST_27176,0.5384491682052612
TEST_27177,0.28470176458358765
TEST_27178,0.11815987527370453
TEST_27179,0.001370566780678928
TEST_27180,0.05303708463907242
TEST_27181,0.3322315514087677
TEST_27182,0.21274740993976593
TEST_27183,0.3337019085884094
TEST_27184,0.45837706327438354
TEST_27185,0.4945913553237915
TEST_27186,0.0016955907922238111
TEST_27187,0.20295561850070953
TEST_27188,0.06772315502166748
TEST_27189,0.43485963344573975
TEST_27190,0.2590292692184448
TEST_27191,0.432526558637619
TEST_27192,0.3209804892539978
TEST_27193,0.05705346167087555
TEST_27194,0.571945071220398
TEST_27195,0.16704896092414856
TEST_27196,0.0014943074202165008
TEST_27197,0.25702473521232605
TEST_27198,0.3127168118953705
TEST_27199,0.2481505572795868
TEST_27200,0.19299113750457764
TEST_27201,0.0012798035750165582
TEST_27202,0.5278761982917786
TEST_27203,0.3755328059196472
TEST_27204,0.33176353573799133
TEST_27205,0.0012307425495237112
TEST_27206,0.2587878704071045
TEST_27207,0.3437527120113373
TEST_27208,0.43696123361587524
TEST_27209,0.21290431916713715
TEST_27210,0.15673808753490448
TEST_27211,0.3286190629005432
TEST_27212,0.0013004583306610584
TEST_27213,0.4506394863128662
TEST_27214,0.18385258316993713
TEST_27215,0.30949121713638306
TEST_27216,0.29645097255706787
TEST_27217,0.4176580309867859
TEST_27218,0.5495085716247559
TEST_27219,0.18502777814865112
TEST_27220,0.17056868970394135
TEST_27221,0.32740089297294617
TEST_27222,0.23874405026435852
TEST_27223,0.16993102431297302
TEST_27224,0.16883836686611176
TEST_27225,0.0009808710310608149
TEST_27226,0.3297288119792938
TEST_27227,0.1570708155632019
TEST_27228,0.2892391085624695
TEST_27229,0.43245387077331543
TEST_27230,0.36178839206695557
TEST_27231,0.09426724165678024
TEST_27232,0.1939937323331833
TEST_27233,0.3243863880634308
TEST_27234,0.5388853549957275
TEST_27235,0.32296115159988403
TEST_27236,0.0019037279998883605
TEST_27237,0.3782753348350525
TEST_27238,0.4483771324157715
TEST_27239,0.3473013639450073
TEST_27240,0.07363346219062805
TEST_27241,0.33589649200439453
TEST_27242,0.276120126247406
TEST_27243,0.001453657285310328
TEST_27244,0.15864741802215576
TEST_27245,0.21332836151123047
TEST_27246,0.0011455288622528315
TEST_27247,0.014689692296087742
TEST_27248,0.00107003771699965
TEST_27249,0.0014280688483268023
TEST_27250,0.36685609817504883
TEST_27251,0.4676286578178406
TEST_27252,0.10223127901554108
TEST_27253,0.46795815229415894
TEST_27254,0.4747246503829956
TEST_27255,0.24007970094680786
TEST_27256,0.0012283471878618002
TEST_27257,0.1611238420009613
TEST_27258,0.0011121243005618453
TEST_27259,0.32722702622413635
TEST_27260,0.13171890377998352
TEST_27261,0.16628944873809814
TEST_27262,0.3825097382068634
TEST_27263,0.15043272078037262
TEST_27264,0.3761449456214905
TEST_27265,0.39136236906051636
TEST_27266,0.0011007984867319465
TEST_27267,0.382270872592926
TEST_27268,0.001063300296664238
TEST_27269,0.3962344527244568
TEST_27270,0.0008855675696395338
TEST_27271,0.0015612819697707891
TEST_27272,0.1809963881969452
TEST_27273,0.4007384181022644
TEST_27274,0.18574082851409912
TEST_27275,0.389574259519577
TEST_27276,0.4835882782936096
TEST_27277,0.3091661036014557
TEST_27278,0.36291465163230896
TEST_27279,0.22562825679779053
TEST_27280,0.2590264678001404
TEST_27281,0.5884952545166016
TEST_27282,0.3378370702266693
TEST_27283,0.19360634684562683
TEST_27284,0.2221960723400116
TEST_27285,0.26180243492126465
TEST_27286,0.03459736704826355
TEST_27287,0.5225352048873901
TEST_27288,0.5366086363792419
TEST_27289,0.10148512572050095
TEST_27290,0.35794442892074585
TEST_27291,0.21451303362846375
TEST_27292,0.03585268557071686
TEST_27293,0.3689396381378174
TEST_27294,0.20016878843307495
TEST_27295,0.234247088432312
TEST_27296,0.47657468914985657
TEST_27297,0.4920669198036194
TEST_27298,0.5658340454101562
TEST_27299,0.20926782488822937
TEST_27300,0.00136960344389081
TEST_27301,0.4466574490070343
TEST_27302,0.44997572898864746
TEST_27303,0.44424664974212646
TEST_27304,0.29835885763168335
TEST_27305,0.3719955086708069
